DATAFLOW,MEASURE: Measure,INDUSTRY: Industry,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2010-11,3831,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2010-12,4839.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-01,3458.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-02,3065.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-03,3365.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-04,3253.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-05,3391.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-06,3531.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-07,3463.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-08,3578.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-09,3613.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-10,3769,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-11,3920.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2011-12,4867.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-01,3540.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-02,3144.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-03,3396.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-04,3180.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-05,3435.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-06,3579.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-07,3601.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-08,3627.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-09,3639,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-10,3725.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-11,3851.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2012-12,4760.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-01,3669.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-02,3201.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-03,3393.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-04,3320.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-05,3456.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-06,3602.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-07,3642.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-08,3726.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-09,3624.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-10,3844.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-11,3997.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2013-12,4963.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-01,3810.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-02,3362.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-03,3627,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-04,3460.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-05,3653,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-06,3844.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-07,3878.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-08,3846.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-09,4033.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-10,4278.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-11,4421.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2014-12,5357.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-01,4157.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-02,3682.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-03,3983.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-04,3713.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-05,3976.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-06,4319.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-07,4186.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-08,4159.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-09,4273.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-10,4567.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-11,4692.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2015-12,5735.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-01,4376.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-02,3979.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-03,4097.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-04,4064.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-05,4092.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-06,4357.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-07,4225.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-08,4239.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-09,4469,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-10,4696.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-11,4874.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2016-12,5782.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-01,4463.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-02,3897.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-03,4196.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-04,3994.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-05,4291,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-06,4659.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-07,4365.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-08,4347.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-09,4384.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-10,4639,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-11,5025,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2017-12,5901.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-01,4516.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-02,4023.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-03,4327.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-04,4131.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-05,4370.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-06,4659.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-07,4420.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-08,4434.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-09,4467.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-10,4779.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-11,5100,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2018-12,5826.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-01,4518.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-02,4020.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-03,4325.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-04,4086.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-05,4345.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-06,4590.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-07,4431.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-08,4480.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-09,4491.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-10,4793.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-11,5172.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2019-12,6024.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2020-01,4563.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2020-02,4214.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2020-03,4752.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,42: Household goods retailing,10: Original,AUS: Australia,M: Monthly,2020-04,4532.7,AUD: Australian Dollars,6: Millions,,
